1.000000 1.500000 3.250000 4.375000 2.812500 3.593750 0.203125 0.898438 -0.449219 0.224609 -0.112305 0.056152 -0.028076 0.014038 -0.007019 0.003510 -0.001755 0.000877 -0.000439 0.000219
1.000000 -0.500000 1.250000 -0.625000 0.312500 -0.156250 0.078125 -0.039062 0.019531 -0.009766 0.004883 -0.002441 0.001221 -0.000610 0.000305 -0.000153 0.000076 -0.000038 0.000019 -0.000010
