0 0.000674 0.000148
1 0.001634 0.000372
2 0.004496 0.001228
3 0.012828 0.004638
4 0.033731 0.016962
5 0.085345 0.066059
6 0.209350 0.253918
7 0.481196 0.995968
8 1.053501 3.914286
9 2.399398 15.678532
10 5.360966 62.656227
11 11.835988 256.064370
